0, 0, 588, 196, -1, -1, -1, -1
1, 0.002503, 100, 196, -1, -1, -1, -1
2, 0.01763, 779, 3426, -1, -1, -1, -1
3, 0.38028, 10394, 55065, 1.07101e+07, 1433.51, 0, -1
7, 0.565408, 1379, 6955, 355.741, 11.8067, -1, -1
6, 0.018179, 6845, 34358, 391.198, 7.41718, -1, -1
7, 0.179842, 2516, 12103, 194.822, 6.61105, -1, -1
8, 0.0844, 2516, 11764, 194.822, 5.18901, -1, -1
9, 0.028015, 2516, 11764, 194.822, 4.5515, -1, -1
6, 0.01177, 5307, 24811, 194.822, 4.3991, -1, -1
7, 0.120615, 2863, 13524, 142.889, 4.27585, -1, -1
8, 0.080796, 2863, 13491, 135.669, 4.15244, -1, -1
9, 0.0308, 2863, 13491, 133.831, 4.00512, -1, -1
6, 0.010286, 4826, 22168, 133.831, 4.08732, -1, -1
7, 0.089812, 3000, 14143, 133.831, 4.02261, -1, -1
8, 0.060612, 3000, 14137, 133.831, 3.98815, -1, -1
9, 0.028085, 3000, 14137, 133.831, 3.91227, -1, -1
6, 0.020676, 8151, 40284, 102.457, 4.34017, -1, -1
7, 0.201923, 4724, 23744, 88.5905, 3.99109, -1, -1
8, 0.203753, 4724, 23689, 88.5905, 3.91333, -1, -1
9, 0.042078, 4724, 23689, 39.7895, 3.7538, -1, -1
6, 0.014061, 6855, 33295, 39.7895, 3.87412, -1, -1
7, 0.117766, 4749, 23849, 39.7895, 3.77773, -1, -1
8, 0.095425, 4749, 23830, 39.7895, 3.7552, -1, -1
9, 0.040657, 4749, 23830, 35.1897, 3.68148, -1, -1
6, 0.013455, 6498, 31414, 35.1897, 3.79472, -1, -1
7, 0.096271, 4767, 23958, 35.1897, 3.69599, -1, -1
8, 0.085328, 4767, 23960, 35.1897, 3.68836, -1, -1
9, 0.040105, 4767, 23960, 28.4185, 3.64718, -1, -1
6, 0.012194, 6319, 30523, 28.4185, 3.75286, -1, -1
7, 0.095968, 4762, 23938, 28.4185, 3.6599, -1, -1
8, 0.085379, 4762, 23934, 28.4185, 3.65447, -1, -1
9, 0.040477, 4762, 23934, 24.7534, 3.62896, -1, -1
6, 0.012014, 6192, 29855, 24.7534, 3.72829, -1, -1
7, 0.085454, 4764, 23964, 24.7534, 3.63993, -1, -1
8, 0.079879, 4764, 23969, 24.7534, 3.6354, -1, -1
9, 0.0383, 4764, 23969, 24.7534, 3.61734, -1, -1
6, 0.015461, 7092, 34921, 23.2804, 3.90555, -1, -1
7, 0.153082, 5291, 26955, 18.6855, 3.69455, -1, -1
8, 0.125227, 5291, 26937, 18.6855, 3.6752, -1, -1
9, 0.042299, 5291, 26937, 15.3108, 3.61737, -1, -1
6, 0.012962, 6634, 32426, 15.3108, 3.71868, -1, -1
7, 0.108745, 5295, 26989, 12.8624, 3.62936, -1, -1
8, 0.087866, 5295, 26984, 12.3791, 3.62439, -1, -1
9, 0.041373, 5295, 26984, 12.1694, 3.5936, -1, -1
6, 0.012502, 6501, 31740, 13.3202, 3.68159, -1, -1
7, 0.098946, 5295, 26976, 12.8905, 3.59903, -1, -1
8, 0.084597, 5295, 26972, 12.0842, 3.59564, -1, -1
9, 0.041137, 5295, 26972, 12.0842, 3.58112, -1, -1
6, 0.012936, 6723, 33066, 16.4098, 3.73265, -1, -1
7, 0.124823, 5526, 28299, 12.6381, 3.62603, -1, -1
8, 0.103254, 5526, 28290, 10.9675, 3.61658, -1, -1
9, 0.043687, 5526, 28290, 10.4143, 3.58647, -1, -1
6, 0.014197, 6529, 32023, 9.0516, 3.65383, -1, -1
7, 0.114507, 5502, 28150, 8.36396, 3.589, -1, -1
8, 0.103159, 5502, 28150, 8.36396, 3.58572, -1, -1
9, 0.041523, 5502, 28150, 8.06311, 3.57288, -1, -1
7, 0.091271, 5477, 28021, 8.06311, 3.57277, -1, -1
7, 0.173129, 2197, 10950, 9.98287, 4.62018, -1, -1
8, 0.047513, 2197, 10784, 9.98287, 4.32225, -1, -1
7, 0.041336, 2012, 9783, 9.98287, 4.45322, -1, -1
8, 0.033075, 2012, 9729, 9.98287, 4.37714, -1, -1
7, 0.020128, 1988, 9603, 9.98287, 4.40417, -1, -1
8, 0.027504, 1988, 9595, 9.98287, 4.39115, -1, -1
7, 0.015956, 1988, 9595, 9.98287, 4.39115, -1, -1
8, 0.02681, 1988, 9595, 9.98287, 4.39115, -1, -1
4, 4.61302, 1988, 9595, 9.98287, 4.39115, -1, -1
5, 0.017317, 696, 2407, 9.97369, 4.75278, -1, -1
-1, 5.03075, 696, 2407, 9.97369, 4.75278, 0, 40
